"Date (TU),""Valeur (en m³/s)"",""Statut"",""Qualification"",""Méthode"",""Continuité"""
"2018-06-03T00:00:00.000Z,""1330"",""4"",16,8,0"
"2018-06-04T00:00:00.000Z,""1280"",""4"",16,8,0"
"2018-06-05T00:00:00.000Z,""1340"",""4"",16,8,0"
"2018-06-06T00:00:00.000Z,""1360"",""4"",16,8,0"
"2018-06-07T00:00:00.000Z,""1380"",""4"",16,8,0"
"2018-06-08T00:00:00.000Z,""1380"",""4"",16,8,0"
"2018-06-09T00:00:00.000Z,""1490"",""4"",16,8,0"
"2018-06-10T00:00:00.000Z,""1470"",""4"",16,8,0"
"2018-06-11T00:00:00.000Z,""1440"",""4"",16,8,0"
"2018-06-12T00:00:00.000Z,""1550"",""4"",16,8,0"
"2018-06-13T00:00:00.000Z,""1760"",""4"",16,8,0"
"2018-06-14T00:00:00.000Z,""2050"",""4"",16,8,0"
"2018-06-15T00:00:00.000Z,""1790"",""4"",16,8,0"
"2018-06-16T00:00:00.000Z,""1570"",""4"",16,8,0"
"2018-06-17T00:00:00.000Z,""1410"",""4"",16,8,0"
"2018-06-18T00:00:00.000Z,""1340"",""4"",16,8,0"
"2018-06-19T00:00:00.000Z,""1270"",""4"",16,8,0"
"2018-06-20T00:00:00.000Z,""1210"",""4"",16,8,0"
"2018-06-21T00:00:00.000Z,""1160"",""4"",16,8,0"
"2018-06-22T00:00:00.000Z,""1130"",""4"",16,8,0"
"2018-06-23T00:00:00.000Z,""1080"",""4"",16,8,0"
"2018-06-24T00:00:00.000Z,""1070"",""4"",16,8,0"
"2018-06-25T00:00:00.000Z,""1000"",""4"",16,8,0"
"2018-06-26T00:00:00.000Z,""982"",""4"",16,8,0"
"2018-06-27T00:00:00.000Z,""963"",""4"",16,8,0"
"2018-06-28T00:00:00.000Z,""951"",""4"",16,8,0"
"2018-06-29T00:00:00.000Z,""943"",""4"",16,8,0"
"2018-06-30T00:00:00.000Z,""895"",""4"",16,8,0"
"2018-07-01T00:00:00.000Z,""891"",""4"",16,8,0"
"2018-07-02T00:00:00.000Z,""882"",""4"",16,8,0"
"2018-07-03T00:00:00.000Z,""927"",""4"",16,8,0"
"2018-07-04T00:00:00.000Z,""957"",""4"",16,8,0"
"2018-07-05T00:00:00.000Z,""1010"",""4"",16,8,0"
"2018-07-06T00:00:00.000Z,""1070"",""4"",16,8,0"
"2018-07-07T00:00:00.000Z,""1080"",""4"",16,8,0"
"2018-07-08T00:00:00.000Z,""987"",""4"",16,8,0"
"2018-07-09T00:00:00.000Z,""913"",""4"",16,8,0"
"2018-07-10T00:00:00.000Z,""873"",""4"",16,8,0"
"2018-07-11T00:00:00.000Z,""835"",""4"",16,8,0"
"2018-07-12T00:00:00.000Z,""761"",""4"",16,8,0"
"2018-07-13T00:00:00.000Z,""750"",""4"",16,8,0"
"2018-07-14T00:00:00.000Z,""718"",""4"",16,8,0"
"2018-07-15T00:00:00.000Z,""717"",""4"",16,8,0"
"2018-07-16T00:00:00.000Z,""744"",""4"",16,8,0"
"2018-07-17T00:00:00.000Z,""767"",""4"",16,8,0"
"2018-07-18T00:00:00.000Z,""764"",""4"",16,8,0"
"2018-07-19T00:00:00.000Z,""734"",""4"",16,8,0"
"2018-07-20T00:00:00.000Z,""721"",""4"",16,8,0"
"2018-07-21T00:00:00.000Z,""706"",""4"",16,8,0"
"2018-07-22T00:00:00.000Z,""690"",""4"",16,8,0"
"2018-07-23T00:00:00.000Z,""675"",""4"",16,8,0"
"2018-07-24T00:00:00.000Z,""661"",""4"",16,8,0"
"2018-07-25T00:00:00.000Z,""679"",""4"",16,8,0"
"2018-07-26T00:00:00.000Z,""678"",""4"",16,8,0"
"2018-07-27T00:00:00.000Z,""649"",""4"",16,8,0"
"2018-07-28T00:00:00.000Z,""653"",""4"",16,8,0"
"2018-07-29T00:00:00.000Z,""636"",""4"",16,8,0"
"2018-07-30T00:00:00.000Z,""621"",""4"",16,8,0"
"2018-07-31T00:00:00.000Z,""615"",""4"",16,8,0"
"2018-08-01T00:00:00.000Z,""584"",""4"",16,8,0"
"2018-08-02T00:00:00.000Z,""625"",""4"",16,8,0"
"2018-08-03T00:00:00.000Z,""625"",""4"",16,8,0"
"2018-08-04T00:00:00.000Z,""609"",""4"",16,8,0"
"2018-08-05T00:00:00.000Z,""612"",""4"",16,8,0"
"2018-08-06T00:00:00.000Z,""569"",""4"",16,8,0"
"2018-08-07T00:00:00.000Z,""580"",""4"",16,8,0"
"2018-08-08T00:00:00.000Z,""644"",""4"",16,8,0"
"2018-08-09T00:00:00.000Z,""646"",""4"",16,8,0"
"2018-08-10T00:00:00.000Z,""650"",""4"",16,8,0"
"2018-08-11T00:00:00.000Z,""617"",""4"",16,8,0"
"2018-08-12T00:00:00.000Z,""592"",""4"",16,8,0"
"2018-08-13T00:00:00.000Z,""599"",""4"",16,8,0"
"2018-08-14T00:00:00.000Z,""630"",""4"",16,8,0"
"2018-08-15T00:00:00.000Z,""631"",""4"",16,8,0"
"2018-08-16T00:00:00.000Z,""581"",""4"",16,8,0"
"2018-08-17T00:00:00.000Z,""589"",""4"",16,8,0"
"2018-08-18T00:00:00.000Z,""608"",""4"",16,8,0"
"2018-08-19T00:00:00.000Z,""591"",""4"",16,8,0"
"2018-08-20T00:00:00.000Z,""551"",""4"",16,8,0"
"2018-08-21T00:00:00.000Z,""549"",""4"",16,8,0"
"2018-08-22T00:00:00.000Z,""538"",""4"",16,8,0"
"2018-08-23T00:00:00.000Z,""546"",""4"",16,8,0"
"2018-08-24T00:00:00.000Z,""647"",""4"",16,8,0"
"2018-08-25T00:00:00.000Z,""618"",""4"",16,8,0"
"2018-08-26T00:00:00.000Z,""642"",""4"",16,8,0"
"2018-08-27T00:00:00.000Z,""647"",""4"",16,8,0"
"2018-08-28T00:00:00.000Z,""613"",""4"",16,8,0"
"2018-08-29T00:00:00.000Z,""579"",""4"",16,8,0"
"2018-08-30T00:00:00.000Z,""649"",""4"",16,8,0"
"2018-08-31T00:00:00.000Z,""671"",""4"",16,8,0"
"2018-09-01T00:00:00.000Z,""787"",""4"",16,8,0"
"2018-09-02T00:00:00.000Z,""902"",""4"",16,8,0"
"2018-09-03T00:00:00.000Z,""779"",""4"",16,8,0"
"2018-09-04T00:00:00.000Z,""734"",""4"",16,8,0"
"2018-09-05T00:00:00.000Z,""715"",""4"",16,8,0"
"2018-09-06T00:00:00.000Z,""680"",""4"",16,8,0"
"2018-09-07T00:00:00.000Z,""696"",""4"",16,8,0"
"2018-09-08T00:00:00.000Z,""735"",""4"",16,8,0"
"2018-09-09T00:00:00.000Z,""692"",""4"",16,8,0"
"2018-09-10T00:00:00.000Z,""682"",""4"",16,8,0"
"2018-09-11T00:00:00.000Z,""656"",""4"",16,8,0"
"2018-09-12T00:00:00.000Z,""611"",""4"",16,8,0"
"2018-09-13T00:00:00.000Z,""606"",""4"",16,8,0"
"2018-09-14T00:00:00.000Z,""686"",""4"",16,8,0"
"2018-09-15T00:00:00.000Z,""646"",""4"",16,8,0"
"2018-09-16T00:00:00.000Z,""616"",""4"",16,8,0"
"2018-09-17T00:00:00.000Z,""579"",""4"",16,8,0"
"2018-09-18T00:00:00.000Z,""568"",""4"",16,8,0"
"2018-09-19T00:00:00.000Z,""575"",""4"",16,8,0"
"2018-09-20T00:00:00.000Z,""579"",""4"",16,8,0"
"2018-09-21T00:00:00.000Z,""542"",""4"",16,8,0"
"2018-09-22T00:00:00.000Z,""511"",""4"",16,8,0"
"2018-09-23T00:00:00.000Z,""512"",""4"",16,8,0"
"2018-09-24T00:00:00.000Z,""646"",""4"",16,8,0"
"2018-09-25T00:00:00.000Z,""689"",""4"",16,8,0"
"2018-09-26T00:00:00.000Z,""604"",""4"",16,8,0"
"2018-09-27T00:00:00.000Z,""577"",""4"",16,8,0"
"2018-09-28T00:00:00.000Z,""546"",""4"",16,8,0"
"2018-09-29T00:00:00.000Z,""541"",""4"",16,8,0"
"2018-09-30T00:00:00.000Z,""522"",""4"",16,8,0"
"2018-10-01T00:00:00.000Z,""606"",""4"",16,8,0"
"2018-10-02T00:00:00.000Z,""682"",""4"",16,8,0"
"2018-10-03T00:00:00.000Z,""646"",""4"",16,8,0"
"2018-10-04T00:00:00.000Z,""617"",""4"",16,8,0"
"2018-10-05T00:00:00.000Z,""608"",""4"",16,8,0"
"2018-10-06T00:00:00.000Z,""600"",""4"",16,8,0"
"2018-10-07T00:00:00.000Z,""576"",""4"",16,8,0"
"2018-10-08T00:00:00.000Z,""547"",""4"",16,8,0"
"2018-10-09T00:00:00.000Z,""560"",""4"",16,8,0"
"2018-10-10T00:00:00.000Z,""540"",""4"",16,8,0"
"2018-10-11T00:00:00.000Z,""521"",""4"",16,8,0"
"2018-10-12T00:00:00.000Z,""475"",""4"",16,8,0"
"2018-10-13T00:00:00.000Z,""481"",""4"",16,8,0"
"2018-10-14T00:00:00.000Z,""446"",""4"",16,8,0"
"2018-10-15T00:00:00.000Z,""423"",""4"",16,8,0"
"2018-10-16T00:00:00.000Z,""456"",""4"",16,8,0"
"2018-10-17T00:00:00.000Z,""425"",""4"",16,8,0"
"2018-10-18T00:00:00.000Z,""391"",""4"",16,8,0"
"2018-10-19T00:00:00.000Z,""400"",""4"",16,8,0"
"2018-10-20T00:00:00.000Z,""411"",""4"",16,8,0"
"2018-10-21T00:00:00.000Z,""419"",""4"",16,8,0"
"2018-10-22T00:00:00.000Z,""423"",""4"",16,8,0"
"2018-10-23T00:00:00.000Z,""426"",""4"",16,8,0"
"2018-10-24T00:00:00.000Z,""389"",""4"",16,8,0"
"2018-10-25T00:00:00.000Z,""420"",""4"",16,8,0"
"2018-10-26T00:00:00.000Z,""393"",""4"",16,8,0"
"2018-10-27T00:00:00.000Z,""429"",""4"",16,8,0"
"2018-10-28T00:00:00.000Z,""548"",""4"",16,8,0"
"2018-10-29T00:00:00.000Z,""467"",""4"",16,8,0"
"2018-10-30T00:00:00.000Z,""591"",""4"",16,8,0"
"2018-10-31T00:00:00.000Z,""570"",""4"",16,8,0"
"2018-11-01T00:00:00.000Z,""543"",""4"",16,8,0"
"2018-11-02T00:00:00.000Z,""559"",""4"",16,8,0"
"2018-11-03T00:00:00.000Z,""502"",""4"",16,8,0"
"2018-11-04T00:00:00.000Z,""471"",""4"",16,8,0"
"2018-11-05T00:00:00.000Z,""495"",""4"",16,8,0"
"2018-11-06T00:00:00.000Z,""474"",""4"",16,8,0"
"2018-11-07T00:00:00.000Z,""465"",""4"",16,8,0"
"2018-11-08T00:00:00.000Z,""470"",""4"",16,8,0"
"2018-11-09T00:00:00.000Z,""477"",""4"",16,8,0"
"2018-11-10T00:00:00.000Z,""467"",""4"",16,8,0"
"2018-11-11T00:00:00.000Z,""467"",""4"",16,8,0"
"2018-11-12T00:00:00.000Z,""495"",""4"",16,8,0"
"2018-11-13T00:00:00.000Z,""480"",""4"",16,8,0"
"2018-11-14T00:00:00.000Z,""472"",""4"",16,8,0"
"2018-11-15T00:00:00.000Z,""454"",""4"",16,8,0"
"2018-11-16T00:00:00.000Z,""447"",""4"",16,8,0"
"2018-11-17T00:00:00.000Z,""445"",""4"",16,8,0"
"2018-11-18T00:00:00.000Z,""434"",""4"",16,8,0"
"2018-11-19T00:00:00.000Z,""431"",""4"",16,8,0"
"2018-11-20T00:00:00.000Z,""440"",""4"",16,8,0"
"2018-11-21T00:00:00.000Z,""407"",""4"",16,8,0"
"2018-11-22T00:00:00.000Z,""419"",""4"",16,8,0"
"2018-11-23T00:00:00.000Z,""438"",""4"",16,8,0"
"2018-11-24T00:00:00.000Z,""431"",""4"",16,8,0"
"2018-11-25T00:00:00.000Z,""398"",""4"",16,8,0"
"2018-11-26T00:00:00.000Z,""402"",""4"",16,8,0"
"2018-11-27T00:00:00.000Z,""444"",""4"",16,8,0"
"2018-11-28T00:00:00.000Z,""467"",""4"",16,8,0"
"2018-11-30T00:00:00.000Z,""449"",""4"",16,8,4"
"2018-12-01T00:00:00.000Z,""453"",""4"",16,8,0"
"2018-12-02T00:00:00.000Z,""494"",""4"",16,8,0"
"2018-12-03T00:00:00.000Z,""809"",""4"",16,8,0"
"2018-12-04T00:00:00.000Z,""1050"",""4"",16,8,0"
"2018-12-05T00:00:00.000Z,""1010"",""4"",16,8,0"
"2018-12-06T00:00:00.000Z,""882"",""4"",16,8,0"
"2018-12-07T00:00:00.000Z,""853"",""4"",16,8,0"
"2018-12-08T00:00:00.000Z,""852"",""4"",16,8,0"
"2018-12-09T00:00:00.000Z,""960"",""4"",16,8,0"
"2018-12-10T00:00:00.000Z,""1300"",""4"",16,8,0"
"2018-12-11T00:00:00.000Z,""1210"",""4"",16,8,0"
"2018-12-12T00:00:00.000Z,""1120"",""4"",16,8,0"
"2018-12-13T00:00:00.000Z,""1040"",""4"",16,8,0"
"2018-12-14T00:00:00.000Z,""981"",""4"",16,8,0"
"2018-12-15T00:00:00.000Z,""878"",""4"",16,8,0"
"2018-12-16T00:00:00.000Z,""827"",""4"",16,8,0"
"2018-12-17T00:00:00.000Z,""801"",""4"",16,8,0"
"2018-12-18T00:00:00.000Z,""803"",""4"",16,8,0"
"2018-12-19T00:00:00.000Z,""816"",""4"",16,8,0"
"2018-12-20T00:00:00.000Z,""852"",""4"",16,8,0"
"2018-12-21T00:00:00.000Z,""867"",""4"",16,8,0"
"2018-12-22T00:00:00.000Z,""1270"",""4"",16,8,0"
"2018-12-23T00:00:00.000Z,""1470"",""4"",16,8,0"
"2018-12-24T00:00:00.000Z,""1880"",""4"",16,8,0"
"2018-12-25T00:00:00.000Z,""2500"",""4"",16,8,0"
"2018-12-26T00:00:00.000Z,""1960"",""4"",16,8,0"
"2018-12-27T00:00:00.000Z,""1630"",""4"",16,8,0"
"2018-12-28T00:00:00.000Z,""1420"",""4"",16,8,0"
"2018-12-29T00:00:00.000Z,""1250"",""4"",16,8,0"
"2018-12-30T00:00:00.000Z,""1110"",""4"",16,8,0"
"2018-12-31T00:00:00.000Z,""1080"",""4"",16,8,0"
"2019-01-01T00:00:00.000Z,""1020"",""4"",16,8,0"
"2019-01-02T00:00:00.000Z,""925"",""4"",16,8,0"
"2019-01-03T00:00:00.000Z,""913"",""4"",16,8,0"
"2019-01-04T00:00:00.000Z,""873"",""4"",16,8,0"
"2019-01-05T00:00:00.000Z,""810"",""4"",16,8,0"
"2019-01-06T00:00:00.000Z,""796"",""4"",16,8,0"
"2019-01-07T00:00:00.000Z,""842"",""4"",16,8,0"
"2019-01-08T00:00:00.000Z,""824"",""4"",16,8,0"
"2019-01-09T00:00:00.000Z,""858"",""4"",16,8,0"
"2019-01-10T00:00:00.000Z,""885"",""4"",16,8,0"
"2019-01-11T00:00:00.000Z,""846"",""4"",16,8,0"
"2019-01-12T00:00:00.000Z,""846"",""4"",16,8,0"
"2019-01-13T00:00:00.000Z,""983"",""4"",16,8,0"
"2019-01-14T00:00:00.000Z,""1780"",""4"",16,8,0"
"2019-01-15T00:00:00.000Z,""1730"",""4"",16,8,0"
"2019-01-16T00:00:00.000Z,""1340"",""4"",16,8,0"
"2019-01-17T00:00:00.000Z,""1190"",""4"",16,8,0"
"2019-01-18T00:00:00.000Z,""1170"",""4"",16,8,0"
"2019-01-19T00:00:00.000Z,""1070"",""4"",16,8,0"
"2019-01-20T00:00:00.000Z,""990"",""4"",16,8,0"
"2019-01-21T00:00:00.000Z,""985"",""4"",16,8,0"
"2019-01-22T00:00:00.000Z,""964"",""4"",16,8,0"
"2019-01-23T00:00:00.000Z,""934"",""4"",16,8,0"
"2019-01-24T00:00:00.000Z,""913"",""4"",16,8,0"
"2019-01-25T00:00:00.000Z,""871"",""4"",16,8,0"
"2019-01-26T00:00:00.000Z,""853"",""4"",16,8,0"
"2019-01-27T00:00:00.000Z,""811"",""4"",16,8,0"
"2019-01-28T00:00:00.000Z,""844"",""4"",16,8,0"
"2019-01-29T00:00:00.000Z,""876"",""4"",16,8,0"
"2019-01-30T00:00:00.000Z,""840"",""4"",16,8,0"
"2019-01-31T00:00:00.000Z,""811"",""4"",16,8,0"
"2019-02-01T00:00:00.000Z,""834"",""4"",16,8,0"
"2019-02-02T00:00:00.000Z,""871"",""4"",16,8,0"
"2019-02-03T00:00:00.000Z,""888"",""4"",16,8,0"
"2019-02-04T00:00:00.000Z,""888"",""4"",16,8,0"
"2019-02-05T00:00:00.000Z,""875"",""4"",16,8,0"
"2019-02-06T00:00:00.000Z,""857"",""4"",16,8,0"
"2019-02-07T00:00:00.000Z,""836"",""4"",16,8,0"
"2019-02-08T00:00:00.000Z,""865"",""4"",16,8,0"
"2019-02-09T00:00:00.000Z,""902"",""4"",16,8,0"
"2019-02-10T00:00:00.000Z,""938"",""4"",16,8,0"
"2019-02-11T00:00:00.000Z,""1170"",""4"",16,8,0"
"2019-02-12T00:00:00.000Z,""1130"",""4"",16,8,0"
"2019-02-13T00:00:00.000Z,""1030"",""4"",16,8,0"
"2019-02-14T00:00:00.000Z,""980"",""4"",16,8,0"
"2019-02-15T00:00:00.000Z,""971"",""4"",16,8,0"
"2019-02-16T00:00:00.000Z,""924"",""4"",16,8,0"
"2019-02-17T00:00:00.000Z,""917"",""4"",16,8,0"
"2019-02-18T00:00:00.000Z,""925"",""4"",16,8,0"
"2019-02-19T00:00:00.000Z,""926"",""4"",16,8,0"
"2019-02-20T00:00:00.000Z,""912"",""4"",16,8,0"
"2019-02-21T00:00:00.000Z,""895"",""4"",16,8,0"
"2019-02-22T00:00:00.000Z,""904"",""4"",16,8,0"
"2019-02-23T00:00:00.000Z,""923"",""4"",16,8,0"
"2019-02-24T00:00:00.000Z,""885"",""4"",16,8,0"
"2019-02-25T00:00:00.000Z,""855"",""4"",16,8,0"
"2019-02-26T00:00:00.000Z,""868"",""4"",16,8,0"
"2019-02-27T00:00:00.000Z,""843"",""4"",16,8,0"
"2019-02-28T00:00:00.000Z,""851"",""4"",16,8,0"
"2019-03-01T00:00:00.000Z,""960"",""4"",16,8,0"
"2019-03-02T00:00:00.000Z,""1160"",""4"",16,8,0"
"2019-03-03T00:00:00.000Z,""1020"",""4"",16,8,0"
"2019-03-04T00:00:00.000Z,""985"",""4"",16,8,0"
"2019-03-05T00:00:00.000Z,""1030"",""4"",16,8,0"
"2019-03-06T00:00:00.000Z,""1020"",""4"",16,8,0"
"2019-03-07T00:00:00.000Z,""1020"",""4"",16,8,0"
"2019-03-08T00:00:00.000Z,""1080"",""4"",16,8,0"
"2019-03-09T00:00:00.000Z,""1050"",""4"",16,8,0"
"2019-03-10T00:00:00.000Z,""1130"",""4"",16,8,0"
"2019-03-11T00:00:00.000Z,""1410"",""4"",16,8,0"
"2019-03-12T00:00:00.000Z,""1320"",""4"",16,8,0"
"2019-03-13T00:00:00.000Z,""1260"",""4"",16,8,0"
"2019-03-14T00:00:00.000Z,""1290"",""4"",16,8,0"
"2019-03-15T00:00:00.000Z,""1690"",""4"",16,8,0"
"2019-03-16T00:00:00.000Z,""2420"",""4"",16,8,0"
"2019-03-17T00:00:00.000Z,""2100"",""4"",16,8,0"
"2019-03-18T00:00:00.000Z,""1860"",""4"",16,8,0"
"2019-03-19T00:00:00.000Z,""1680"",""4"",16,8,0"
"2019-03-20T00:00:00.000Z,""1510"",""4"",16,8,0"
"2019-03-21T00:00:00.000Z,""1370"",""4"",16,8,0"
"2019-03-22T00:00:00.000Z,""1280"",""4"",16,8,0"
"2019-03-23T00:00:00.000Z,""1180"",""4"",16,8,0"
"2019-03-24T00:00:00.000Z,""1110"",""4"",16,8,0"
"2019-03-25T00:00:00.000Z,""1070"",""4"",16,8,0"
"2019-03-26T00:00:00.000Z,""1030"",""4"",16,8,0"
"2019-03-27T00:00:00.000Z,""992"",""4"",16,8,0"
"2019-03-28T00:00:00.000Z,""954"",""4"",16,8,0"
"2019-03-29T00:00:00.000Z,""899"",""4"",16,8,0"
"2019-03-30T00:00:00.000Z,""879"",""4"",16,8,0"
"2019-03-31T00:00:00.000Z,""849"",""4"",16,8,0"
"2019-04-01T00:00:00.000Z,""845"",""4"",16,8,0"
"2019-04-02T00:00:00.000Z,""892"",""4"",16,8,0"
"2019-04-03T00:00:00.000Z,""946"",""4"",16,8,0"
"2019-04-04T00:00:00.000Z,""1040"",""4"",16,8,0"
"2019-04-05T00:00:00.000Z,""1120"",""4"",16,8,0"
"2019-04-06T00:00:00.000Z,""1060"",""4"",16,8,0"
"2019-04-07T00:00:00.000Z,""1000"",""4"",16,8,0"
"2019-04-08T00:00:00.000Z,""1030"",""4"",16,8,0"
"2019-04-09T00:00:00.000Z,""1030"",""4"",16,8,0"
"2019-04-10T00:00:00.000Z,""1010"",""4"",16,8,0"
"2019-04-11T00:00:00.000Z,""1010"",""4"",16,8,0"
"2019-04-12T00:00:00.000Z,""1010"",""4"",16,8,0"
"2019-04-13T00:00:00.000Z,""981"",""4"",16,8,0"
"2019-04-14T00:00:00.000Z,""928"",""4"",16,8,0"
"2019-04-15T00:00:00.000Z,""907"",""4"",16,8,0"
"2019-04-16T00:00:00.000Z,""892"",""4"",16,8,0"
"2019-04-17T00:00:00.000Z,""890"",""4"",16,8,0"
"2019-04-18T00:00:00.000Z,""873"",""4"",16,8,0"
"2019-04-19T00:00:00.000Z,""868"",""4"",16,8,0"
"2019-04-20T00:00:00.000Z,""827"",""4"",16,8,0"
"2019-04-21T00:00:00.000Z,""845"",""4"",16,8,0"
"2019-04-22T00:00:00.000Z,""835"",""4"",16,8,0"
"2019-04-23T00:00:00.000Z,""835"",""4"",16,8,0"
"2019-04-24T00:00:00.000Z,""888"",""4"",16,8,0"
"2019-04-25T00:00:00.000Z,""930"",""4"",16,8,0"
"2019-04-26T00:00:00.000Z,""992"",""4"",16,8,0"
"2019-04-27T00:00:00.000Z,""1080"",""4"",16,8,0"
"2019-04-28T00:00:00.000Z,""1140"",""4"",16,8,0"
"2019-04-29T00:00:00.000Z,""1140"",""4"",16,8,0"
"2019-04-30T00:00:00.000Z,""1100"",""4"",16,8,0"
"2019-05-01T00:00:00.000Z,""995"",""4"",16,8,0"
"2019-05-02T00:00:00.000Z,""972"",""4"",16,8,0"
"2019-05-03T00:00:00.000Z,""993"",""4"",16,8,0"
"2019-05-04T00:00:00.000Z,""1010"",""4"",16,8,0"
"2019-05-05T00:00:00.000Z,""1040"",""4"",16,8,0"
"2019-05-06T00:00:00.000Z,""1040"",""4"",16,8,0"
"2019-05-07T00:00:00.000Z,""1020"",""4"",16,8,0"
"2019-05-08T00:00:00.000Z,""1050"",""4"",16,8,0"
"2019-05-09T00:00:00.000Z,""1280"",""4"",16,8,0"
"2019-05-10T00:00:00.000Z,""1280"",""4"",16,8,0"
"2019-05-11T00:00:00.000Z,""1300"",""4"",16,8,0"
"2019-05-12T00:00:00.000Z,""1330"",""4"",16,8,0"
"2019-05-13T00:00:00.000Z,""1350"",""4"",16,8,0"
"2019-05-14T00:00:00.000Z,""1230"",""4"",16,8,0"
"2019-05-15T00:00:00.000Z,""1120"",""4"",16,8,0"
"2019-05-16T00:00:00.000Z,""1050"",""4"",16,8,0"
"2019-05-17T00:00:00.000Z,""1050"",""4"",16,8,0"
"2019-05-18T00:00:00.000Z,""1000"",""4"",16,8,0"
"2019-05-19T00:00:00.000Z,""1050"",""4"",16,8,0"
"2019-05-20T00:00:00.000Z,""1280"",""4"",16,8,0"
"2019-05-21T00:00:00.000Z,""2240"",""4"",16,8,0"
"2019-05-22T00:00:00.000Z,""2630"",""4"",16,8,0"
"2019-05-23T00:00:00.000Z,""2340"",""4"",16,8,0"
"2019-05-24T00:00:00.000Z,""1960"",""4"",16,8,0"
"2019-05-25T00:00:00.000Z,""1740"",""4"",16,8,0"
"2019-05-26T00:00:00.000Z,""1670"",""4"",16,8,0"
"2019-05-27T00:00:00.000Z,""1610"",""4"",16,8,0"
"2019-05-28T00:00:00.000Z,""1580"",""4"",16,8,0"
"2019-05-29T00:00:00.000Z,""1700"",""4"",16,8,0"
"2019-05-30T00:00:00.000Z,""1720"",""4"",16,8,0"
"2019-05-31T00:00:00.000Z,""1670"",""4"",16,8,0"
"2019-06-01T00:00:00.000Z,""1510"",""4"",16,8,0"
"2019-06-02T00:00:00.000Z,""1400"",""4"",16,8,0"
"2019-06-03T00:00:00.000Z,""1390"",""4"",16,8,0"
"2019-06-04T00:00:00.000Z,""1450"",""4"",16,8,0"
"2019-06-05T00:00:00.000Z,""1450"",""4"",16,8,0"
"2019-06-06T00:00:00.000Z,""1510"",""4"",16,8,0"
"2019-06-07T00:00:00.000Z,""1560"",""4"",16,8,0"
"2019-06-08T00:00:00.000Z,""1540"",""4"",16,8,0"
"2019-06-09T00:00:00.000Z,""1530"",""4"",16,8,0"
"2019-06-10T00:00:00.000Z,""1560"",""4"",16,8,0"
"2019-06-11T00:00:00.000Z,""1810"",""4"",16,8,0"
"2019-06-12T00:00:00.000Z,""2070"",""4"",16,8,0"
"2019-06-13T00:00:00.000Z,""2080"",""4"",16,8,0"
"2019-06-14T00:00:00.000Z,""2070"",""4"",16,8,0"
"2019-06-15T00:00:00.000Z,""1990"",""4"",16,8,0"
"2019-06-16T00:00:00.000Z,""2070"",""4"",16,8,0"
"2019-06-17T00:00:00.000Z,""2130"",""4"",16,8,0"
"2019-06-18T00:00:00.000Z,""2040"",""4"",16,8,0"
"2019-06-19T00:00:00.000Z,""2000"",""4"",16,8,0"
"2019-06-20T00:00:00.000Z,""1990"",""4"",16,8,0"
"2019-06-21T00:00:00.000Z,""2020"",""4"",16,8,0"
"2019-06-22T00:00:00.000Z,""1970"",""4"",16,8,0"
"2019-06-23T00:00:00.000Z,""1920"",""4"",16,8,0"
"2019-06-24T00:00:00.000Z,""1850"",""4"",16,8,0"
"2019-06-25T00:00:00.000Z,""1750"",""4"",16,8,0"
"2019-06-26T00:00:00.000Z,""1750"",""4"",16,8,0"
"2019-06-27T00:00:00.000Z,""1620"",""4"",16,8,0"
"2019-06-28T00:00:00.000Z,""1560"",""4"",16,8,0"
"2019-06-29T00:00:00.000Z,""1550"",""4"",16,8,0"
"2019-06-30T00:00:00.000Z,""1530"",""4"",16,8,0"
"2019-07-01T00:00:00.000Z,""1500"",""4"",16,8,0"
"2019-07-02T00:00:00.000Z,""1520"",""4"",16,8,0"
"2019-07-03T00:00:00.000Z,""1500"",""4"",16,8,0"
"2019-07-04T00:00:00.000Z,""1440"",""4"",16,8,0"
"2019-07-05T00:00:00.000Z,""1440"",""4"",16,8,0"
"2019-07-06T00:00:00.000Z,""1450"",""4"",16,8,0"
"2019-07-07T00:00:00.000Z,""1440"",""4"",16,8,0"
"2019-07-08T00:00:00.000Z,""1390"",""4"",16,8,0"
"2019-07-09T00:00:00.000Z,""1340"",""4"",16,8,0"
"2019-07-10T00:00:00.000Z,""1290"",""4"",16,8,0"
"2019-07-11T00:00:00.000Z,""1220"",""4"",16,8,0"
"2019-07-12T00:00:00.000Z,""1230"",""4"",16,8,0"
"2019-07-13T00:00:00.000Z,""1160"",""4"",16,8,0"
"2019-07-14T00:00:00.000Z,""1120"",""4"",16,8,0"
"2019-07-15T00:00:00.000Z,""1190"",""4"",16,8,0"
"2019-07-16T00:00:00.000Z,""1170"",""4"",16,8,0"
"2019-07-17T00:00:00.000Z,""1130"",""4"",16,8,0"
"2019-07-18T00:00:00.000Z,""1080"",""4"",16,8,0"
"2019-07-19T00:00:00.000Z,""1050"",""4"",16,8,0"
"2019-07-20T00:00:00.000Z,""997"",""4"",16,8,0"
"2019-07-21T00:00:00.000Z,""976"",""4"",16,8,0"
"2019-07-22T00:00:00.000Z,""965"",""4"",16,8,0"
"2019-07-23T00:00:00.000Z,""950"",""4"",16,8,0"
"2019-07-24T00:00:00.000Z,""922"",""4"",16,8,0"
"2019-07-25T00:00:00.000Z,""935"",""4"",16,8,0"
